date,actual_units,forecast_units,model,dimension,entity
2026-04-28,54.0,54.285714285714285,Moving average,product_id,37
2026-04-29,46.0,54.285714285714285,Moving average,product_id,37
2026-04-30,47.0,54.285714285714285,Moving average,product_id,37
2026-04-17,49.0,54.78781333536716,Exponential smoothing,product_id,37
2026-04-18,57.0,54.78781333536716,Exponential smoothing,product_id,37
2026-04-19,69.0,54.78781333536716,Exponential smoothing,product_id,37
2026-04-20,55.0,54.78781333536716,Exponential smoothing,product_id,37
2026-04-21,60.0,54.78781333536716,Exponential smoothing,product_id,37
2026-04-22,39.0,54.78781333536716,Exponential smoothing,product_id,37
2026-04-23,60.0,54.78781333536716,Exponential smoothing,product_id,37
2026-04-24,44.0,54.78781333536716,Exponential smoothing,product_id,37
2026-04-25,73.0,54.78781333536716,Exponential smoothing,product_id,37
2026-04-26,60.0,54.78781333536716,Exponential smoothing,product_id,37
2026-04-27,53.0,54.78781333536716,Exponential smoothing,product_id,37
2026-04-28,54.0,54.78781333536716,Exponential smoothing,product_id,37
2026-04-29,46.0,54.78781333536716,Exponential smoothing,product_id,37
2026-04-30,47.0,54.78781333536716,Exponential smoothing,product_id,37
2026-04-17,49.0,50.0,Seasonal naive,product_id,37
2026-04-18,57.0,59.0,Seasonal naive,product_id,37
2026-04-19,69.0,64.0,Seasonal naive,product_id,37
2026-04-20,55.0,46.0,Seasonal naive,product_id,37
2026-04-21,60.0,48.0,Seasonal naive,product_id,37
2026-04-22,39.0,47.0,Seasonal naive,product_id,37
2026-04-23,60.0,66.0,Seasonal naive,product_id,37
2026-04-24,44.0,50.0,Seasonal naive,product_id,37
2026-04-25,73.0,59.0,Seasonal naive,product_id,37
2026-04-26,60.0,64.0,Seasonal naive,product_id,37
2026-04-27,53.0,46.0,Seasonal naive,product_id,37
2026-04-28,54.0,48.0,Seasonal naive,product_id,37
2026-04-29,46.0,47.0,Seasonal naive,product_id,37
2026-04-30,47.0,66.0,Seasonal naive,product_id,37
2026-04-17,58.0,53.0,Naive,product_id,38
2026-04-18,44.0,53.0,Naive,product_id,38
2026-04-19,62.0,53.0,Naive,product_id,38
2026-04-20,70.0,53.0,Naive,product_id,38
2026-04-21,32.0,53.0,Naive,product_id,38
2026-04-22,32.0,53.0,Naive,product_id,38
2026-04-23,42.0,53.0,Naive,product_id,38
2026-04-24,36.0,53.0,Naive,product_id,38
2026-04-25,70.0,53.0,Naive,product_id,38
2026-04-26,67.0,53.0,Naive,product_id,38
2026-04-27,46.0,53.0,Naive,product_id,38
2026-04-28,52.0,53.0,Naive,product_id,38
2026-04-29,62.0,53.0,Naive,product_id,38
2026-04-30,43.0,53.0,Naive,product_id,38
2026-04-17,58.0,55.285714285714285,Moving average,product_id,38
2026-04-18,44.0,55.285714285714285,Moving average,product_id,38
2026-04-19,62.0,55.285714285714285,Moving average,product_id,38
2026-04-20,70.0,55.285714285714285,Moving average,product_id,38
2026-04-21,32.0,55.285714285714285,Moving average,product_id,38
2026-04-22,32.0,55.285714285714285,Moving average,product_id,38
2026-04-23,42.0,55.285714285714285,Moving average,product_id,38
2026-04-24,36.0,55.285714285714285,Moving average,product_id,38
2026-04-25,70.0,55.285714285714285,Moving average,product_id,38
2026-04-26,67.0,55.285714285714285,Moving average,product_id,38
2026-04-27,46.0,55.285714285714285,Moving average,product_id,38
2026-04-28,52.0,55.285714285714285,Moving average,product_id,38
2026-04-29,62.0,55.285714285714285,Moving average,product_id,38
2026-04-30,43.0,55.285714285714285,Moving average,product_id,38
2026-04-17,58.0,53.98087141690311,Exponential smoothing,product_id,38
2026-04-18,44.0,53.98087141690311,Exponential smoothing,product_id,38
2026-04-19,62.0,53.98087141690311,Exponential smoothing,product_id,38
2026-04-20,70.0,53.98087141690311,Exponential smoothing,product_id,38
2026-04-21,32.0,53.98087141690311,Exponential smoothing,product_id,38
2026-04-22,32.0,53.98087141690311,Exponential smoothing,product_id,38
2026-04-23,42.0,53.98087141690311,Exponential smoothing,product_id,38
2026-04-24,36.0,53.98087141690311,Exponential smoothing,product_id,38
2026-04-25,70.0,53.98087141690311,Exponential smoothing,product_id,38
2026-04-26,67.0,53.98087141690311,Exponential smoothing,product_id,38
2026-04-27,46.0,53.98087141690311,Exponential smoothing,product_id,38
2026-04-28,52.0,53.98087141690311,Exponential smoothing,product_id,38
2026-04-29,62.0,53.98087141690311,Exponential smoothing,product_id,38
2026-04-30,43.0,53.98087141690311,Exponential smoothing,product_id,38
2026-04-17,58.0,43.0,Seasonal naive,product_id,38
2026-04-18,44.0,65.0,Seasonal naive,product_id,38
2026-04-19,62.0,80.0,Seasonal naive,product_id,38
2026-04-20,70.0,43.0,Seasonal naive,product_id,38
2026-04-21,32.0,42.0,Seasonal naive,product_id,38
2026-04-22,32.0,61.0,Seasonal naive,product_id,38
2026-04-23,42.0,53.0,Seasonal naive,product_id,38
2026-04-24,36.0,43.0,Seasonal naive,product_id,38
2026-04-25,70.0,65.0,Seasonal naive,product_id,38
2026-04-26,67.0,80.0,Seasonal naive,product_id,38
2026-04-27,46.0,43.0,Seasonal naive,product_id,38
2026-04-28,52.0,42.0,Seasonal naive,product_id,38
2026-04-29,62.0,61.0,Seasonal naive,product_id,38
2026-04-30,43.0,53.0,Seasonal naive,product_id,38
2026-04-17,53.0,49.0,Naive,product_id,39
2026-04-18,73.0,49.0,Naive,product_id,39
2026-04-19,57.0,49.0,Naive,product_id,39
2026-04-20,37.0,49.0,Naive,product_id,39
2026-04-21,35.0,49.0,Naive,product_id,39
2026-04-22,45.0,49.0,Naive,product_id,39
2026-04-23,52.0,49.0,Naive,product_id,39
2026-04-24,42.0,49.0,Naive,product_id,39
2026-04-25,71.0,49.0,Naive,product_id,39
2026-04-26,52.0,49.0,Naive,product_id,39
2026-04-27,48.0,49.0,Naive,product_id,39
2026-04-28,39.0,49.0,Naive,product_id,39
2026-04-29,31.0,49.0,Naive,product_id,39
2026-04-30,61.0,49.0,Naive,product_id,39
2026-04-17,53.0,52.714285714285715,Moving average,product_id,39
2026-04-18,73.0,52.714285714285715,Moving average,product_id,39
2026-04-19,57.0,52.714285714285715,Moving average,product_id,39
2026-04-20,37.0,52.714285714285715,Moving average,product_id,39
2026-04-21,35.0,52.714285714285715,Moving average,product_id,39
2026-04-22,45.0,52.714285714285715,Moving average,product_id,39
2026-04-23,52.0,52.714285714285715,Moving average,product_id,39
2026-04-24,42.0,52.714285714285715,Moving average,product_id,39
2026-04-25,71.0,52.714285714285715,Moving average,product_id,39
2026-04-26,52.0,52.714285714285715,Moving average,product_id,39
2026-04-27,48.0,52.714285714285715,Moving average,product_id,39
2026-04-28,39.0,52.714285714285715,Moving average,product_id,39
2026-04-29,31.0,52.714285714285715,Moving average,product_id,39
2026-04-30,61.0,52.714285714285715,Moving average,product_id,39
2026-04-17,53.0,52.67032893085997,Exponential smoothing,product_id,39
2026-04-18,73.0,52.67032893085997,Exponential smoothing,product_id,39
2026-04-19,57.0,52.67032893085997,Exponential smoothing,product_id,39
2026-04-20,37.0,52.67032893085997,Exponential smoothing,product_id,39
2026-04-21,35.0,52.67032893085997,Exponential smoothing,product_id,39
2026-04-22,45.0,52.67032893085997,Exponential smoothing,product_id,39
2026-04-23,52.0,52.67032893085997,Exponential smoothing,product_id,39
2026-04-24,42.0,52.67032893085997,Exponential smoothing,product_id,39
2026-04-25,71.0,52.67032893085997,Exponential smoothing,product_id,39
2026-04-26,52.0,52.67032893085997,Exponential smoothing,product_id,39
2026-04-27,48.0,52.67032893085997,Exponential smoothing,product_id,39
2026-04-28,39.0,52.67032893085997,Exponential smoothing,product_id,39
2026-04-29,31.0,52.67032893085997,Exponential smoothing,product_id,39
2026-04-30,61.0,52.67032893085997,Exponential smoothing,product_id,39
2026-04-17,53.0,47.0,Seasonal naive,product_id,39
2026-04-18,73.0,52.0,Seasonal naive,product_id,39
2026-04-19,57.0,55.0,Seasonal naive,product_id,39
2026-04-20,37.0,54.0,Seasonal naive,product_id,39
2026-04-21,35.0,48.0,Seasonal naive,product_id,39
2026-04-22,45.0,64.0,Seasonal naive,product_id,39
2026-04-23,52.0,49.0,Seasonal naive,product_id,39
2026-04-24,42.0,47.0,Seasonal naive,product_id,39
2026-04-25,71.0,52.0,Seasonal naive,product_id,39
2026-04-26,52.0,55.0,Seasonal naive,product_id,39
2026-04-27,48.0,54.0,Seasonal naive,product_id,39
2026-04-28,39.0,48.0,Seasonal naive,product_id,39
2026-04-29,31.0,64.0,Seasonal naive,product_id,39
2026-04-30,61.0,49.0,Seasonal naive,product_id,39
